id,List_of_items,number_of_items_per_type,total_number_of_items,store_id,operator_id,city_id
1692,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[47, 71, 72, 74, 77, 76, 64, 72, 38, 35]",626,1692,17,31
1693,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[49, 29, 56, 34, 31, 78, 86, 34, 68, 56]",521,1693,17,31
1694,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[49, 92, 80, 49, 21, 19, 16, 82, 28, 30]",466,1694,17,31
1695,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[37, 41, 63, 98, 49, 56, 76, 33, 66, 69]",588,1695,17,31
1696,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[49, 52, 56, 35, 64, 26, 100, 73, 63, 49]",567,1696,17,31
1697,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[38, 64, 19, 75, 41, 88, 60, 29, 44, 25]",483,1697,17,31
1698,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[24, 69, 58, 95, 20, 45, 44, 27, 79, 66]",527,1698,17,31
1699,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[12, 85, 73, 19, 82, 25, 97, 60, 60, 78]",591,1699,17,31
1700,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[41, 33, 87, 60, 49, 67, 46, 100, 28, 11]",522,1700,17,31
1701,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[60, 86, 84, 87, 66, 73, 77, 87, 100, 13]",733,1701,18,4
1702,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[73, 35, 95, 98, 18, 14, 83, 37, 24, 86]",563,1702,18,4
1703,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[71, 25, 93, 61, 93, 22, 31, 68, 72, 39]",575,1703,18,4
1704,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[51, 22, 80, 65, 17, 39, 66, 55, 86, 82]",563,1704,18,4
1705,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[32, 18, 58, 59, 90, 62, 13, 61, 90, 38]",521,1705,18,4
1706,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[94, 74, 98, 90, 57, 73, 56, 36, 69, 17]",664,1706,18,4
1707,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[50, 30, 21, 81, 74, 45, 95, 17, 74, 21]",508,1707,18,4
1708,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[63, 34, 63, 58, 72, 62, 92, 40, 54, 99]",637,1708,18,4
1709,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[44, 51, 39, 65, 43, 29, 28, 59, 88, 21]",467,1709,18,4
1710,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[42, 38, 64, 89, 65, 70, 13, 48, 95, 77]",601,1710,18,4
1711,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[35, 74, 26, 56, 91, 90, 26, 45, 37, 79]",559,1711,18,50
1712,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[49, 73, 81, 89, 34, 50, 91, 72, 68, 20]",627,1712,18,50
1713,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[65, 59, 65, 96, 18, 83, 89, 27, 30, 99]",631,1713,18,50
1714,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[95, 79, 49, 75, 19, 28, 11, 23, 88, 56]",523,1714,18,50
1715,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[60, 56, 52, 40, 42, 55, 36, 93, 45, 76]",555,1715,18,50
1716,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[53, 24, 51, 22, 21, 43, 87, 66, 84, 70]",521,1716,18,50
1717,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[33, 93, 58, 81, 61, 39, 41, 32, 77, 70]",585,1717,18,50
1718,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[10, 75, 54, 81, 79, 74, 38, 17, 68, 85]",581,1718,18,50
1719,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[96, 95, 51, 14, 65, 43, 48, 43, 47, 68]",570,1719,18,50
1720,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[35, 40, 95, 88, 24, 68, 63, 83, 81, 30]",607,1720,18,50
1721,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[90, 89, 13, 80, 22, 12, 31, 20, 92, 19]",468,1721,18,21
1722,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[32, 56, 79, 25, 19, 14, 70, 49, 29, 91]",464,1722,18,21
1723,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[31, 57, 78, 33, 80, 76, 58, 72, 64, 27]",576,1723,18,21
1724,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[90, 22, 38, 83, 91, 71, 95, 47, 22, 54]",613,1724,18,21
1725,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[82, 58, 32, 32, 84, 30, 97, 31, 75, 81]",602,1725,18,21
1726,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[34, 36, 66, 90, 26, 42, 24, 89, 27, 25]",459,1726,18,21
1727,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[16, 60, 91, 81, 56, 11, 83, 99, 81, 69]",647,1727,18,21
1728,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[63, 72, 96, 28, 16, 72, 63, 61, 88, 39]",598,1728,18,21
1729,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[71, 33, 67, 39, 89, 73, 19, 40, 83, 48]",562,1729,18,21
1730,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[62, 27, 47, 92, 19, 71, 73, 44, 97, 87]",619,1730,18,21
1731,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[80, 59, 28, 17, 37, 54, 65, 92, 64, 86]",582,1731,18,35
1732,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[94, 72, 57, 63, 38, 63, 55, 44, 43, 27]",556,1732,18,35
1733,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[12, 93, 50, 16, 37, 49, 77, 46, 31, 38]",449,1733,18,35
1734,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[27, 48, 62, 27, 69, 100, 25, 43, 62, 96]",559,1734,18,35
1735,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[86, 66, 11, 25, 34, 39, 12, 92, 88, 39]",492,1735,18,35
1736,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[61, 56, 24, 63, 46, 61, 40, 58, 10, 65]",484,1736,18,35
1737,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[88, 59, 68, 64, 94, 93, 33, 58, 46, 97]",700,1737,18,35
1738,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[37, 31, 47, 40, 86, 43, 56, 86, 98, 30]",554,1738,18,35
1739,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[18, 15, 46, 48, 65, 100, 12, 26, 48, 23]",401,1739,18,35
1740,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[72, 87, 22, 32, 32, 60, 44, 47, 84, 14]",494,1740,18,35
1741,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[11, 70, 49, 90, 13, 36, 74, 84, 38, 66]",531,1741,18,29
1742,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[38, 50, 49, 45, 76, 68, 30, 46, 70, 86]",558,1742,18,29
1743,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[27, 51, 36, 37, 81, 50, 24, 10, 72, 40]",428,1743,18,29
1744,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[95, 94, 14, 83, 82, 54, 84, 45, 82, 47]",680,1744,18,29
1745,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[14, 15, 71, 25, 24, 15, 46, 84, 97, 93]",484,1745,18,29
1746,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[93, 100, 87, 78, 12, 87, 59, 39, 70, 55]",680,1746,18,29
1747,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[20, 83, 21, 95, 82, 85, 58, 58, 99, 57]",658,1747,18,29
1748,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[70, 95, 99, 10, 69, 18, 32, 23, 88, 51]",555,1748,18,29
1749,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[74, 52, 10, 23, 91, 27, 39, 77, 68, 29]",490,1749,18,29
1750,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[33, 29, 85, 83, 72, 35, 79, 62, 59, 61]",598,1750,18,29
1751,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[57, 44, 87, 52, 64, 75, 60, 88, 41, 63]",631,1751,18,6
1752,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[18, 45, 13, 16, 17, 17, 39, 23, 44, 98]",330,1752,18,6
1753,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[54, 72, 42, 97, 50, 24, 97, 45, 37, 45]",563,1753,18,6
1754,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[41, 55, 73, 46, 54, 98, 35, 27, 94, 91]",614,1754,18,6
1755,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[22, 15, 45, 85, 96, 82, 35, 42, 91, 33]",546,1755,18,6
1756,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[44, 57, 89, 25, 21, 44, 37, 65, 45, 68]",495,1756,18,6
1757,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[52, 44, 96, 75, 26, 12, 63, 60, 30, 37]",495,1757,18,6
1758,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[50, 79, 76, 31, 56, 86, 64, 52, 89, 57]",640,1758,18,6
1759,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[15, 91, 29, 94, 95, 31, 32, 23, 68, 59]",537,1759,18,6
1760,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[43, 65, 80, 96, 88, 57, 52, 31, 34, 76]",622,1760,18,6
1761,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[86, 23, 71, 28, 97, 21, 37, 69, 39, 86]",557,1761,18,2
1762,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[38, 91, 63, 17, 11, 64, 42, 30, 80, 20]",456,1762,18,2
1763,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[74, 25, 59, 16, 50, 39, 36, 99, 71, 88]",557,1763,18,2
1764,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[15, 25, 83, 76, 28, 81, 74, 60, 48, 84]",574,1764,18,2
1765,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[52, 83, 90, 92, 81, 19, 21, 100, 98, 72]",708,1765,18,2
1766,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[47, 63, 45, 67, 91, 39, 73, 41, 26, 32]",524,1766,18,2
1767,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[43, 19, 58, 91, 25, 91, 89, 51, 72, 94]",633,1767,18,2
1768,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[84, 54, 93, 39, 44, 94, 73, 38, 32, 24]",575,1768,18,2
1769,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[98, 14, 44, 10, 28, 71, 53, 30, 68, 16]",432,1769,18,2
1770,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[76, 37, 60, 12, 12, 39, 12, 78, 38, 45]",409,1770,18,2
1771,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[26, 91, 42, 12, 13, 51, 11, 60, 70, 30]",406,1771,18,47
1772,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[84, 81, 99, 86, 38, 43, 80, 17, 62, 44]",634,1772,18,47
1773,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[36, 45, 81, 27, 12, 40, 96, 98, 95, 26]",556,1773,18,47
1774,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[73, 67, 54, 17, 46, 94, 36, 73, 54, 52]",566,1774,18,47
1775,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[80, 42, 11, 54, 60, 50, 52, 96, 100, 67]",612,1775,18,47
1776,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[13, 51, 44, 49, 19, 54, 47, 72, 75, 10]",434,1776,18,47
1777,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[97, 83, 17, 54, 99, 95, 66, 54, 13, 72]",650,1777,18,47
1778,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[46, 31, 48, 84, 65, 60, 92, 77, 69, 40]",612,1778,18,47
1779,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[53, 18, 34, 71, 56, 36, 64, 87, 13, 88]",520,1779,18,47
1780,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[99, 52, 15, 70, 11, 44, 10, 39, 17, 38]",395,1780,18,47
1781,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[96, 82, 59, 48, 39, 43, 94, 49, 93, 66]",669,1781,18,9
1782,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[14, 46, 48, 18, 17, 39, 92, 72, 21, 71]",438,1782,18,9
1783,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[82, 13, 62, 10, 84, 93, 14, 23, 52, 86]",519,1783,18,9
1784,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[95, 50, 27, 39, 32, 91, 100, 59, 88, 59]",640,1784,18,9
1785,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[27, 97, 51, 63, 31, 39, 95, 29, 96, 61]",589,1785,18,9
1786,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[86, 43, 38, 63, 50, 45, 79, 41, 10, 94]",549,1786,18,9
1787,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[69, 88, 87, 43, 32, 67, 45, 15, 57, 54]",557,1787,18,9
1788,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[73, 29, 85, 42, 89, 59, 64, 33, 11, 65]",550,1788,18,9
1789,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[40, 10, 91, 15, 96, 67, 19, 49, 51, 42]",480,1789,18,9
1790,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[30, 94, 32, 43, 48, 12, 95, 46, 81, 97]",578,1790,18,9
1791,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[15, 61, 15, 39, 21, 25, 74, 50, 74, 90]",464,1791,18,37
1792,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[87, 24, 14, 89, 47, 54, 83, 85, 80, 36]",599,1792,18,37
1793,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[39, 82, 48, 35, 68, 29, 61, 99, 87, 51]",599,1793,18,37
1794,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[14, 91, 22, 27, 19, 58, 92, 23, 60, 65]",471,1794,18,37
1795,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[20, 70, 21, 75, 47, 28, 86, 28, 82, 24]",481,1795,18,37
1796,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[69, 47, 85, 97, 15, 92, 78, 12, 61, 53]",609,1796,18,37
1797,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[29, 33, 22, 76, 29, 52, 50, 82, 30, 10]",413,1797,18,37
1798,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[58, 25, 35, 98, 36, 81, 16, 91, 86, 60]",586,1798,18,37
1799,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[98, 17, 58, 53, 75, 97, 42, 88, 56, 15]",599,1799,18,37
1800,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[61, 63, 66, 55, 10, 52, 40, 90, 99, 19]",555,1800,18,37
1801,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[30, 19, 48, 68, 24, 70, 82, 43, 29, 39]",452,1801,19,29
1802,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[43, 11, 78, 76, 59, 11, 11, 67, 48, 93]",497,1802,19,29
1803,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[22, 28, 61, 40, 88, 75, 19, 77, 60, 47]",517,1803,19,29
1804,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[17, 26, 98, 49, 94, 71, 87, 84, 41, 52]",619,1804,19,29
1805,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[16, 26, 75, 45, 69, 29, 14, 92, 10, 14]",390,1805,19,29
1806,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[76, 57, 49, 68, 96, 44, 90, 16, 21, 39]",556,1806,19,29
1807,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[68, 39, 51, 81, 98, 96, 41, 30, 53, 69]",626,1807,19,29
1808,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[78, 62, 67, 55, 63, 14, 90, 10, 63, 12]",514,1808,19,29
1809,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[72, 21, 94, 14, 17, 22, 59, 83, 36, 19]",437,1809,19,29
1810,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[81, 64, 29, 79, 73, 90, 92, 99, 97, 51]",755,1810,19,29
1811,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[50, 73, 75, 29, 91, 57, 17, 78, 64, 19]",553,1811,19,31
1812,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[74, 15, 82, 62, 12, 40, 35, 76, 37, 52]",485,1812,19,31
1813,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[63, 77, 85, 89, 94, 23, 42, 21, 97, 31]",622,1813,19,31
1814,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[10, 84, 85, 34, 49, 23, 10, 91, 48, 11]",445,1814,19,31
1815,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[33, 24, 70, 45, 44, 46, 11, 77, 90, 40]",480,1815,19,31
1816,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[43, 92, 27, 26, 80, 89, 64, 46, 18, 50]",535,1816,19,31
1817,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[25, 20, 69, 24, 15, 90, 17, 42, 27, 91]",420,1817,19,31
1818,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[100, 41, 54, 31, 25, 86, 57, 77, 14, 43]",528,1818,19,31
1819,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[13, 64, 54, 60, 55, 22, 69, 27, 37, 66]",467,1819,19,31
1820,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[72, 65, 47, 44, 45, 95, 78, 90, 84, 42]",662,1820,19,31
1821,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[44, 42, 24, 36, 76, 50, 54, 41, 11, 87]",465,1821,19,26
1822,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[86, 74, 87, 81, 34, 18, 100, 96, 45, 69]",690,1822,19,26
1823,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[12, 97, 60, 86, 82, 100, 57, 89, 97, 44]",724,1823,19,26
1824,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[95, 94, 100, 77, 55, 76, 14, 59, 13, 71]",654,1824,19,26
1825,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[69, 54, 45, 27, 28, 51, 79, 73, 40, 83]",549,1825,19,26
1826,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[84, 44, 20, 15, 35, 23, 47, 99, 64, 52]",483,1826,19,26
1827,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[59, 60, 39, 26, 75, 43, 18, 43, 65, 15]",443,1827,19,26
1828,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[95, 95, 97, 94, 33, 52, 48, 69, 77, 29]",689,1828,19,26
1829,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[33, 39, 92, 23, 76, 21, 33, 36, 30, 24]",407,1829,19,26
1830,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[72, 65, 22, 62, 92, 80, 23, 91, 38, 19]",564,1830,19,26
1831,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[46, 80, 90, 92, 69, 20, 75, 13, 91, 62]",638,1831,19,46
1832,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[23, 55, 56, 84, 18, 67, 39, 35, 76, 44]",497,1832,19,46
1833,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[28, 19, 79, 44, 73, 65, 30, 38, 17, 36]",429,1833,19,46
1834,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[66, 71, 46, 32, 70, 100, 56, 83, 58, 62]",644,1834,19,46
1835,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[70, 18, 69, 77, 26, 69, 49, 86, 24, 100]",588,1835,19,46
1836,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[36, 73, 91, 35, 19, 72, 19, 24, 67, 26]",462,1836,19,46
1837,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[43, 56, 87, 90, 30, 89, 99, 81, 40, 13]",628,1837,19,46
1838,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[97, 25, 65, 84, 23, 56, 95, 37, 12, 94]",588,1838,19,46
1839,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[66, 48, 31, 44, 23, 39, 61, 40, 93, 47]",492,1839,19,46
1840,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[39, 20, 52, 45, 90, 10, 72, 82, 49, 94]",553,1840,19,46
1841,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[84, 56, 60, 99, 60, 78, 53, 76, 87, 16]",669,1841,19,25
1842,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[39, 57, 99, 78, 32, 73, 100, 99, 29, 71]",677,1842,19,25
1843,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[63, 93, 81, 96, 40, 74, 33, 84, 73, 60]",697,1843,19,25
1844,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[26, 15, 31, 99, 16, 14, 87, 84, 20, 93]",485,1844,19,25
1845,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[19, 15, 41, 71, 89, 26, 93, 24, 57, 21]",456,1845,19,25
1846,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[48, 28, 78, 85, 78, 82, 52, 73, 42, 44]",610,1846,19,25
1847,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[70, 20, 39, 70, 19, 18, 82, 98, 52, 21]",489,1847,19,25
1848,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[75, 58, 34, 84, 75, 27, 62, 12, 91, 34]",552,1848,19,25
1849,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[20, 52, 60, 64, 84, 10, 24, 36, 48, 32]",430,1849,19,25
1850,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[44, 19, 88, 33, 35, 15, 65, 78, 70, 84]",531,1850,19,25
1851,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[40, 76, 23, 89, 23, 46, 84, 69, 51, 67]",568,1851,19,47
1852,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[13, 97, 37, 20, 97, 53, 61, 74, 69, 55]",576,1852,19,47
1853,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[16, 26, 41, 91, 66, 46, 17, 39, 22, 100]",464,1853,19,47
1854,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[53, 91, 81, 77, 38, 43, 72, 50, 42, 19]",566,1854,19,47
1855,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[21, 83, 80, 30, 12, 51, 77, 81, 42, 22]",499,1855,19,47
1856,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[47, 84, 60, 70, 53, 27, 15, 49, 86, 20]",511,1856,19,47
1857,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[48, 26, 48, 86, 32, 93, 34, 48, 12, 82]",509,1857,19,47
1858,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[17, 55, 90, 80, 11, 58, 16, 11, 54, 55]",447,1858,19,47
1859,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[27, 28, 55, 27, 62, 66, 58, 66, 33, 63]",485,1859,19,47
1860,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[11, 18, 68, 11, 13, 28, 22, 59, 32, 28]",290,1860,19,47
1861,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[43, 35, 75, 18, 100, 49, 14, 17, 40, 51]",442,1861,19,40
1862,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[90, 35, 14, 91, 94, 61, 37, 21, 65, 61]",569,1862,19,40
1863,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[84, 30, 63, 38, 77, 17, 38, 93, 52, 31]",523,1863,19,40
1864,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[11, 27, 44, 75, 35, 80, 71, 91, 30, 23]",487,1864,19,40
1865,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[84, 90, 28, 31, 10, 72, 70, 44, 96, 33]",558,1865,19,40
1866,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[90, 53, 46, 61, 38, 73, 57, 55, 89, 72]",634,1866,19,40
1867,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[61, 36, 43, 95, 79, 63, 52, 17, 62, 86]",594,1867,19,40
1868,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[16, 24, 89, 99, 56, 78, 10, 64, 99, 82]",617,1868,19,40
1869,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[55, 44, 72, 58, 32, 27, 69, 18, 15, 63]",453,1869,19,40
1870,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[30, 53, 45, 99, 55, 84, 67, 35, 25, 42]",535,1870,19,40
1871,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[15, 59, 82, 22, 60, 52, 27, 54, 40, 69]",480,1871,19,27
1872,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[36, 65, 11, 77, 16, 25, 15, 60, 17, 19]",341,1872,19,27
1873,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[12, 22, 13, 67, 88, 77, 93, 67, 94, 18]",551,1873,19,27
1874,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[65, 99, 29, 62, 38, 29, 26, 95, 38, 66]",547,1874,19,27
1875,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[27, 38, 17, 11, 71, 57, 59, 50, 14, 12]",356,1875,19,27
1876,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[93, 12, 50, 67, 71, 63, 55, 47, 41, 34]",533,1876,19,27
1877,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[18, 47, 42, 97, 94, 67, 20, 17, 93, 77]",572,1877,19,27
